id,name,population,area,lat,lon
13620,Mucsfa,298,1275,46.3551,18.4191
13639,Besenyod,746,945,47.9634,22.0094
13648,Egerszolat,1039,2610,47.8904,20.2678
13657,Balassagyarmat,14705,2333,48.0769,19.2926
13666,Kiralyhegyes,572,2980,46.2703,20.612
13675,Tengeri,45,446,45.9264,18.0884
13684,Perenye,653,1622,47.293,16.5738
13693,Taska,368,2598,46.6181,17.5232
13709,Nagyszokoly,885,2799,46.7226,18.2092
13718,Horpacs,158,672,47.9967,19.1312
13727,Gacsaly,969,1982,47.9309,22.7568
13736,Zalavar,812,3106,46.6685,17.1566
13745,Kokut,522,2023,46.1922,17.5751
13754,Szanda,615,2149,47.9279,19.4404
13763,Telkibanya,507,4682,48.4856,21.3545
13772,Saska,277,3748,46.9357,17.4763
13781,Kiskorpad,859,1695,46.3631,17.6093
13790,Polany,217,1287,46.5583,17.7727
13806,Kompoc,655,2998,46.4671,19.8655
13815,Tiszafoldvar,10417,8034,46.9804,20.2541
13824,Somodor,358,1991,46.4761,17.8421
13833,Mezocsat,5656,10309,47.8175,20.9032
13842,Kozard,168,644,47.914,19.6182
13851,Cserto,369,1425,46.0903,17.8028
13860,Pusztadobos,1539,1669,48.0553,22.2243
13879,Ivad,348,1194,48.0207,20.0608
13888,Tiszakeszi,2531,4617,47.7883,20.9946
13897,Vertesboglar,911,2321,47.4289,18.5248
13903,Nadasdladany,1729,2635,47.1378,18.2399
13912,Magyarkeresztur,404,1673,47.5214,17.1655
13921,Iklodbordoce,269,1230,46.6052,16.6117
13930,Porrogszentkiraly,248,1365,46.2728,17.0407
13949,Hevizgyork,3082,2285,47.6303,19.519
13958,Jak,2533,4495,47.141,16.5807
13976,Tiszakarad,2335,4756,48.2028,21.72
13985,Felsomocsolad,325,1651,46.5763,17.825
13994,Bolhas,397,3143,46.2633,17.2719
14003,Nyiracsad,3777,7492,47.6021,21.9723
14012,Ortilos,402,2112,46.2815,16.9262
14021,Lukacshaza,1098,936,47.3365,16.5816
14030,Nagymanyok,2207,1068,46.2825,18.4592
14058,Fulopszallas,2047,9132,46.8201,19.2396
14067,Papoc,238,3132,47.4131,17.1289
14076,Tenk,1202,1234,47.6547,20.3406
14085,Senye,42,304,46.8954,17.1349
14094,Tiszaug,965,2504,46.8517,20.0579
14100,Kajdacs,1158,3773,46.5641,18.6186
14119,Bezedek,201,1136,45.8669,18.5858
14128,Tarnaors,1795,3028,47.5954,20.0528
14137,Bojt,534,2688,47.1915,21.7361
14146,Tapioszele,5827,3699,47.3321,19.8756
14155,Tokod,3947,1491,47.7228,18.6593
14164,Harc,827,1586,46.403,18.6177
14173,Band,658,984,47.122,17.7796
14182,Varvolgy,1040,2504,46.8669,17.2976
14191,Nagyvaty,323,1267,46.0608,17.9313
14207,Rakoczifalva,5309,3594,47.0898,20.2343
14225,Szentmargitfalva,66,312,46.4963,16.6608
14234,Bujak,2132,5304,47.8848,19.5451
14243,Somlovecse,48,493,47.1952,17.3514
14252,Apatfalva,2828,5378,46.1768,20.5746
14261,Tap,746,1988,47.5166,17.8303
14270,Kaptalanfa,756,3371,47.0659,17.3441
14289,Csokvaomany,798,1500,48.1658,20.3738
14298,Ramocsa,37,273,46.775,16.4483
14304,Zavod,266,1291,46.3936,18.4146
14313,Sajokaza,3057,3072,48.2853,20.5842
14322,Vaspor,329,1345,46.9167,16.6433
14331,Arlo,3521,4687,48.1767,20.2542
14340,Pilisvorosvar,14274,2430,47.6211,18.9116
14359,Kekcse,1423,1823,48.2517,22.0095
14368,Bosta,128,595,45.9496,18.211
14377,Fulposdaroc,334,425,47.9418,22.4777
14386,Kercseliget,348,1947,46.3261,18.0649
14395,Bakhaza,160,592,46.1082,17.3594
14401,Bodrogolaszi,862,2061,48.2877,21.5176
14410,Kubekhaza,1407,2732,46.1495,20.2764
14429,Alsogagy,71,628,48.4047,21.0237
14438,Repceszemere,292,942,47.4278,16.9754
14447,Tiszatelek,1377,3379,48.1921,21.7951
14456,Szentes,26887,35325,46.6524,20.2566
14465,Tabajd,948,2657,47.4065,18.6264
14474,Boldogkovaralja,1087,2199,48.3382,21.2378
14483,Mariakemend,514,1578,46.029,18.4623
14492,Ozd,32214,9180,48.2196,20.2955
14508,Dombrad,3823,5184,48.2257,21.9244
14517,Kovacsszenaja,73,783,46.1721,18.1093
14526,Heves,10111,9931,47.5958,20.2898
14535,Komlo,1950,4922,47.6009,20.4441
14544,Tatahaza,1148,2610,46.1753,19.3012
14553,Kapolcs,404,1398,46.9559,17.6089
14562,Balatonmariafurdo,704,2677,46.7015,17.4075
14571,Tapioszentmarton,5292,10291,47.3405,19.7447
14580,Vamosgyork,1939,2182,47.6808,19.9279
14599,Gorgeteg,1129,3350,46.1466,17.4364
14605,Lapafo,136,931,46.5141,18.0596
14614,Ebes,4497,7730,47.4712,21.4915
14623,Zakany,1000,869,46.2516,16.9496
14632,Fonyod,4813,5355,46.7468,17.5495
14641,Markhaza,241,631,48.0135,19.7166
14650,Nagynyarad,694,2434,45.9449,18.5817
14669,Pilismarot,2061,4458,47.7849,18.8747
14678,Darvas,496,4231,47.1003,21.339
14687,Pinnye,344,864,47.5871,16.7686
14696,Nyiribrony,1085,2009,48.0145,21.9634
14702,Kissikator,279,1038,48.1937,20.1316
14711,Szalka,550,1708,46.2774,18.6372
14720,Palfiszeg,153,559,46.78,16.7288
14739,Rakamaz,4294,4263,48.1222,21.4775
14748,Kimle,2178,3726,47.8268,17.371
14757,Noszlop,920,3406,47.1793,17.4582
14766,Dunatetetlen,491,4319,46.7577,19.0948
14775,Nagyborzsony,659,5066,47.936,18.8244
14784,Tardona,991,1230,48.1699,20.5298
14793,Rabakecol,628,2303,47.4322,17.1141
14809,Mersevat,567,1054,47.2895,17.205
14818,Bonyhadvarasd,409,1045,46.3703,18.48
14827,Szekesfehervar,96940,17089,47.191,18.4108
14836,Zagyvarekas,3434,3171,47.2677,20.1278
14845,Nyirbator,11715,6674,47.8395,22.1322
14854,Szabadi,293,823,46.3674,18.0318
14863,Latrany,1330,2231,46.7485,17.7446
14872,Matraderecske,1912,1399,47.9497,20.0828
14881,Soshartyan,953,1214,48.0706,19.6782
14890,Tomor,233,1289,48.3274,20.8827
14906,Sarmellek,1871,3537,46.7081,17.1683
14915,Malyinka,408,2421,48.1539,20.4952
14924,Ujszentivan,2028,1549,46.187,20.1807
14933,Bodony,719,2896,47.9423,20.0238
14942,Sagvar,1817,3844,46.8373,18.102
14951,Sukoro,1700,1627,47.242,18.5978
14960,Zebegeny,1253,963,47.8,18.9102
14979,Nagyrecse,1028,2699,46.4887,17.0516
14988,Pecol,771,1731,47.2057,16.8298
14997,Hegyhathodasz,152,808,46.934,16.6576
15006,Nemetker,1722,6497,46.7175,18.7644
15015,Tapiobicske,3398,4848,47.3622,19.6867
15024,Paty,7693,3930,47.5147,18.8271
15033,Enese,1779,1989,47.6439,17.4219
15042,Babot,1152,2167,47.576,17.0756
15051,Matty,298,1690,45.7934,18.2633
15060,Nagymizdo,98,676,46.9921,16.6549
15079,Szabadszentkiraly,702,1269,46.0063,18.0421
15088,Hetyefo,87,411,47.0447,17.1612
15097,Baktuttos,338,971,46.7013,16.8189
15103,Szenna,763,2698,46.3084,17.7319
15112,Kerkafalva,97,1850,46.7732,16.485
15121,Osli,854,1880,47.6402,17.0749
15130,Debrecen,201432,46166,47.5314,21.626
15149,Vamosujfalu,681,1064,48.2576,21.4503
15158,Zsana,724,8794,46.3798,19.6596
15167,Bakonszeg,1170,3503,47.1895,21.4455
15176,Alcsutdoboz,1453,5071,47.4254,18.6032
15185,Szigetszentmarton,2284,1073,47.2286,18.9576
15194,Szolad,480,1998,46.7868,17.8402
15200,Bekescsaba,58996,19393,46.6798,21.0985
15219,Marocsa,78,1138,45.9147,17.8148
15228,Gyorzamoly,3129,2638,47.7404,17.5788
15237,Egyhazasfalu,889,2164,47.4651,16.7654
15246,Pusztamonostor,1542,2462,47.5556,19.7942
15255,Labatlan,4849,2637,47.7451,18.5016
15264,Keked,133,1301,48.5463,21.3486
15273,Rabaszentandras,458,1160,47.4608,17.33
15282,Vertessomlo,1332,2230,47.5112,18.3651
15291,Ujszasz,5913,5820,47.2844,20.0703
15307,Kapolna,1464,2151,47.7605,20.247
15316,Szakadat,199,1070,46.5388,18.4737
15325,Szatok,593,895,47.9566,19.2325
15334,Vasegerszeg,364,1272,47.373,16.9208
15343,Fertoszentmiklos,3846,3938,47.589,16.8772
15352,Nyergesujfalu,7292,3963,47.7607,18.5544
15361,Hajmasker,2830,3814,47.1445,18.0143
15370,Etes,1355,1580,48.1099,19.7174
15389,Pecsdevecser,114,474,45.9593,18.3834
15398,Pirto,888,3450,46.5147,19.432
15404,Szuliman,217,1049,46.1243,17.8105
15413,Pusztaradvany,235,714,48.4658,21.1348
15422,Rabatamasi,954,2177,47.5886,17.1697
15431,Petofiszallas,1402,6779,46.6205,19.8615
15440,Szentendre,26745,4382,47.6678,19.076
15459,Regoly,1078,6266,46.5787,18.3905
15468,Nagyhuta,53,3506,48.4286,21.4937
15477,Kismarja,1217,4717,47.2481,21.8221
15486,Kiszsidany,80,493,47.4111,16.6389
15495,Basal,159,404,46.0742,17.7823
15501,Bosarkany,2151,2332,47.6905,17.2494
15510,Koroshegy,1294,2139,46.8313,17.9005
15529,Per,2517,3149,47.6121,17.797
15538,Kovagoszolos,1256,1825,46.084,18.1238
15547,Penzesgyor,335,1765,47.2304,17.7871
15556,Sand,352,748,46.422,17.1242
15565,Balatonudvari,319,1880,46.9054,17.8048
15574,Nagykoru,1510,4281,47.2732,20.4519
15583,Pusztazamor,1199,927,47.4025,18.7855
15592,Patosfa,249,1507,46.128,17.6663
15608,Gesztely,2572,2882,48.1027,20.9649
15617,Zalkod,206,1021,48.1857,21.4572
15626,Somogysamson,673,2177,46.5879,17.297
15635,Tarros,99,529,46.2813,18.142
15644,Tiszacsege,4515,13640,47.6975,20.9936
15653,Gyorszemere,3274,3310,47.5528,17.5623
15662,Abaujalpar,49,848,48.3068,21.2327
15671,Posfa,252,535,47.3274,16.854
15680,Josvafo,212,2155,48.4824,20.5525
15699,Csikeria,758,2584,46.1262,19.4716
15705,Vilonya,632,1350,47.1102,18.0613
15714,Szarfold,975,1711,47.5943,17.1228
15723,Mesteri,245,1169,47.2255,17.0869
15732,Kaposujlak,730,893,46.3668,17.7259
15741,Egyek,4868,10474,47.6315,20.8881
15750,Gant,859,5815,47.3909,18.3878
15769,Esztergalyhorvati,391,1669,46.7006,17.1084
15778,Barnag,125,1201,46.9796,17.7471
15787,Tiszaors,1361,3710,47.508,20.8201
15796,Ludas,732,1079,47.7334,20.0928
15802,Nyirbeltek,2870,6218,47.6998,22.1298
15811,Jaszboldoghaza,1693,5531,47.3693,19.9971
15820,Felsonana,595,1891,46.4673,18.5288
15839,Hernadbud,118,591,48.2947,21.1356
15848,Zengovarkony,392,1671,46.1706,18.4318
15857,Lak,673,1976,48.3486,20.8669
15866,Szentlorinc,6184,2781,46.0416,17.9889
15875,Dunaszentpal,729,981,47.7767,17.5071
15884,Dravatamasi,372,845,45.9399,17.5714
15893,Pacin,1394,3393,48.3311,21.8331
15909,Nagocs,634,2226,46.6629,17.9578
15918,Gyuro,1294,2437,47.3708,18.7396
15927,Jako,622,1669,46.3363,17.5526
15936,Gonc,1972,3727,48.4725,21.2726
15945,Sajomercse,194,1118,48.2451,20.4132
15954,Cirak,550,1176,47.4782,17.03
15963,Balsa,776,2252,48.1729,21.5373
15972,Jeno,1292,556,47.1058,18.2499
15981,Somogydorocske,126,1083,46.5872,18.0063
15990,Daraboshegy,92,459,46.959,16.5693
16009,Dotk,48,172,46.9429,17.007
16018,Melykut,4686,12347,46.2152,19.3792
16027,Monyorod,147,712,46.0103,18.4771
16036,Kisnameny,294,1801,47.9554,22.6939
16045,Kunagota,2462,6396,46.4234,21.049
16054,Sajoszentpeter,11185,3485,48.2184,20.7088
16063,Szajla,526,870,47.9615,20.1418
16072,Csajag,834,2229,47.0447,18.1859
16081,Kispali,273,451,46.909,16.8283
16090,Atkar,1716,3376,47.7196,19.8902
16106,Mesztegnyo,1295,4471,46.5045,17.4239
16115,Pellerd,2245,2093,46.0349,18.1533
16124,Borsodgeszt,262,1506,47.9576,20.6932
16133,Rakacaszend,298,1571,48.4606,20.8382
16142,Kulsovat,904,1931,47.2963,17.2257
16151,Dozmat,260,854,47.2338,16.5144
16160,Tarnaszentmiklos,828,3500,47.5287,20.3809
16179,Szogliget,537,3474,48.5237,20.6743
16188,Aszod,6201,1620,47.6533,19.4747
16197,Ambrozfalva,462,1122,46.3495,20.7301
16203,Zahony,4212,694,48.4029,22.1788
16212,Tanakajd,685,1182,47.1889,16.7345
16221,Lipot,717,1609,47.8613,17.4616
16230,Tiszaderzs,1037,2719,47.5131,20.6423
16249,Kiscsehi,173,1143,46.5212,16.6736
16258,Lad,531,2235,46.1396,17.6457
16267,Szentkiralyszabadja,1913,2238,47.0565,17.9705
16276,Ordas,416,1631,46.6361,18.9493
16285,Mindszentgodisa,833,2297,46.2295,18.0731
16294,Uszod,909,2446,46.5698,18.9054
16300,Szamosker,413,971,48.0176,22.4168
16319,Volcsej,398,932,47.498,16.763
16328,Felsotarkany,3528,7732,47.972,20.4144
16346,Besnyo,1729,4464,47.1916,18.7935
16355,Szentlaszlo,733,1406,46.1573,17.8356
16364,Kisvasarhely,42,435,46.995,17.1987
16373,Csavoly,1671,4742,46.1944,19.1441
16382,Totszentmarton,735,1017,46.422,16.803
16391,Nagybarkany,657,884,47.9978,19.7017
16407,Totujfalu,213,1327,45.9029,17.6421
16416,Csaszar,1866,6781,47.5015,18.1393
16425,Alsopeteny,557,1968,47.8748,19.2449
16434,Totkomlos,5615,12505,46.4115,20.7366
16443,Markoc,51,579,45.8631,17.7627
16452,Nagyvejke,149,777,46.3773,18.4445
16461,Berkesd,820,1904,46.0762,18.4085
16470,Balatonujlak,425,1081,46.676,17.383
16489,Szapar,452,709,47.3172,18.0371
16498,Egyhazasharaszti,310,1099,45.8093,18.3343
16504,Szaknyer,57,293,46.8643,16.5277
16513,Nagyrada,470,1285,46.6195,17.1183
16522,Nyirvasvari,1908,2842,47.8194,22.1878
16531,Fuzvolgy,128,314,46.5224,16.9399
16540,Markaz,1778,2561,47.8267,20.0548
16559,Komloska,216,2987,48.3408,21.4629
16568,Gorbehaza,2317,8021,47.8188,21.238
16577,Imola,89,1812,48.4201,20.5511
16595,Oroszi,132,474,47.1547,17.4162
16601,Balatonszabadi,2973,4134,46.8913,18.1336
16610,Egercsehi,1235,1039,48.0538,20.2555
16629,Magy,858,2070,47.9404,21.9823
16638,Sajopetri,1372,928,48.037,20.8903
16647,Fegyvernek,6104,7148,47.2527,20.5259
16656,Vaszoly,258,855,46.9392,17.7592
16665,Kolcse,1424,2824,48.0512,22.7158
16674,Toltestava,2564,2317,47.6269,17.7342
16683,Kaloz,2303,4779,46.9552,18.4824
16692,Szoc,463,755,47.0219,17.5126
16708,Ecs,2113,1985,47.5612,17.7153
16717,Gic,360,1968,47.4329,17.7524
16726,Hedrehely,333,2551,46.1962,17.6523
16735,Tarany,1116,5468,46.1832,17.3019
16744,Bajna,1872,3727,47.6553,18.5986
16753,Szalonna,1031,2008,48.4472,20.7394
16762,Vancsod,1127,3443,47.1954,21.6394
16771,Szekelyszabar,517,1548,46.0457,18.6031
16780,Hejopapi,1077,1702,47.8976,20.9071
16799,Borsodszirak,1149,1101,48.2611,20.767
16805,Kekesd,149,811,46.101,18.4727
16814,Szedres,2081,4631,46.4744,18.6849
16823,Ordacsehi,761,2256,46.7433,17.6241
16832,Koszeg,11865,5466,47.3895,16.5407
16841,Csany,2079,4789,47.6474,19.8301
16850,Porszombat,255,1552,46.7289,16.576
16869,Zsebehaza,141,465,47.5114,17.1914
16878,Hugyag,852,1090,48.0872,19.4337
16887,Horvatzsidany,812,1217,47.4109,16.6252
16896,Zalaigrice,96,773,46.7469,17.0095
16902,Tornabarakony,10,819,48.4928,20.8202
16911,Kemeneskapolna,94,497,47.208,17.106
16920,Pusztaapati,21,1059,46.7633,16.6099
16939,Orgovany,3406,9916,46.7514,19.476
16948,Matyasdomb,740,3539,46.9228,18.3477
16957,Tornyospalca,2668,4361,48.2671,22.179
16966,Tiszasziget,1710,2688,46.1749,20.1623
16975,Kisherend,173,692,45.9633,18.3319
16984,Szello,138,596,46.0734,18.4603
16993,Furta,1117,4286,47.1295,21.4577
17002,Balatongyorok,1060,3759,46.7616,17.3505
17011,Paloznak,475,880,46.9833,17.9409
17020,Bajansenye,477,2185,46.8016,16.3841
17039,Tagyon,97,276,46.9024,17.6803
17048,Pusztafalu,182,700,48.5467,21.4868
17057,Zalaveg,318,1211,47.0061,17.0267
17066,Keresztete,25,397,48.4997,20.9504
17075,Jand,750,1654,48.1143,22.3727
17084,Peneszlek,980,3692,47.635,22.1434
17093,Orfalu,75,694,46.8814,16.2665
17109,Fuzer,389,3749,48.5381,21.456
17118,Resznek,231,1842,46.6619,16.4743
17127,Beleg,558,1799,46.3161,17.4106
17136,Hernadszentandras,418,704,48.2888,21.096
17145,Kenderes,4220,11124,47.2477,20.672
17154,Balatonszepezd,364,2506,46.8518,17.6638
17163,Tarnazsadany,1167,2519,47.677,20.1616
17172,Dabronc,348,2028,47.0319,17.1678
17181,Ecsed,3053,4160,47.7323,19.7729
17190,Helesfa,488,987,46.0895,17.9759
17206,Nyiregyhaza,116799,27454,47.9558,21.7168
17215,Porcsalma,2736,3110,47.8825,22.5683
17224,Petnehaza,1680,2420,48.0572,22.0812
17233,Nagymagocs,2894,7509,46.5835,20.4812
17242,Pogany,1240,1155,45.9841,18.2605
17251,Vargesztes,759,1204,47.4723,18.3971
17260,Rackeve,10605,6409,47.161,18.9436
17279,Juta,1103,1923,46.4061,17.7342
17288,Magyarszecsod,410,1126,47.0364,16.6499
17297,Rabaszentmiklos,138,501,47.5379,17.4171
17303,Tapiogyorgye,3281,5331,47.3341,19.952
17312,Szazhalombatta,18082,2806,47.3172,18.9121
17321,Taliandorogd,737,2808,46.9795,17.5688
17330,Kisber,5359,5217,47.4993,18.03
17349,Kiscsecs,189,413,47.966,21.0116
17358,Buzsak,1247,5968,46.6487,17.5775
17367,Narai,1409,1599,47.1934,16.5535
17376,Aba,4428,8805,47.0292,18.5217
17385,Alsomocsolad,273,1300,46.3131,18.245
17394,Geszt,744,5139,46.8819,21.5807
17400,Zalaapati,1623,2342,46.7392,17.1057
17419,Dravafok,491,2390,45.885,17.7637
17428,Rozsaly,723,1487,47.9232,22.8011
17437,Jasd,687,1028,47.2829,18.0262
17446,Keleviz,337,491,46.5204,17.4216
17455,Kokad,642,1610,47.4055,21.9314
17464,Kasad,264,1329,45.7784,18.4006
17473,Hajduszovat,3044,5800,47.3904,21.4751
17482,Ujbarok,444,149,47.4785,18.5579
17491,Zselicszentpal,392,1035,46.3063,17.8214
17507,Romand,295,985,47.4473,17.7918
17516,Gaborjanhaza,70,507,46.6308,16.4198
17525,Polgardi,6955,7216,47.0564,18.3068
17534,Gyongyoshalasz,2519,2713,47.7395,19.9147
17543,Bocfolde,1144,868,46.7789,16.844
17552,Mezofalva,4585,8042,46.9325,18.779
17561,Nemesvid,629,1838,46.486,17.2475
17570,Lesencefalu,306,718,46.8448,17.3458
17589,Jarmi,1257,1237,47.9714,22.2519
17598,Valko,2483,3759,47.5642,19.51
17604,Liget,390,1207,46.2361,18.1913
17613,Gombosszeg,57,216,46.7557,16.7193
17622,Urhida,2524,725,47.1327,18.3346
17631,Siofok,25708,12466,46.9072,18.0542
17640,Keszohidegkut,174,1033,46.6105,18.4226
17659,Egyhazasdengeleg,407,1574,47.7976,19.559
17668,Vacratot,1963,1809,47.7094,19.2363
17677,Lajosmizse,11317,16466,47.0265,19.5583
17686,Agasegyhaza,1889,5587,46.8402,19.4468
17695,Tiszasuly,1451,9177,47.3891,20.3877
17710,Kisdorog,700,2000,46.3888,18.4969
17729,Szarvaskend,204,1034,46.9888,16.6766
17738,Igar,863,4119,46.776,18.5145
17747,Zador,311,1522,45.9606,17.6594
17756,Demecser,4041,3698,48.1137,21.9252
17765,Zsombo,3328,2689,46.3298,19.972
17774,Pusztavam,2501,3469,47.4293,18.228
17783,Mogyorod,7017,3448,47.5987,19.2384
17792,Patapoklosi,319,1265,46.0734,17.7481
17808,Ujszilvas,2530,3898,47.2697,19.9142
17817,Tiszabecs,1439,1714,48.0958,22.8118
17826,Mandok,3953,2891,48.3221,22.1901
17835,Fazekasboda,177,702,46.123,18.4847
17844,Tikos,138,335,46.6356,17.288
17853,Szilvagy,187,2427,46.7336,16.6276
17862,Pusztaberki,143,685,47.9766,19.1636
17871,Lesencetomaj,1069,2408,46.8566,17.3612
17880,Vasarosfalu,153,420,47.4548,17.1179
17899,Kolked,1035,6194,45.9482,18.7031
17905,Hegyeshalom,3555,5266,47.9145,17.1558
17914,Felsonyek,974,3202,46.7892,18.2915
17923,Jakabszallas,2615,7086,46.7615,19.6008
17932,Fony,293,4056,48.391,21.2842
17941,Nagyatad,10014,7060,46.2291,17.3571
17950,Furged,692,2676,46.7212,18.3121
17969,Gyaloka,67,393,47.4432,16.6961
17978,Jaszdozsa,2070,4286,47.5663,20.0157
17987,Andornaktalya,2570,1675,47.8436,20.4126
17996,Rabatottos,202,648,47.1322,16.8087
18005,Szamosangyalos,927,804,47.8728,22.6544
18023,Nemesrado,303,1402,46.7781,16.9942
18032,Hegyhatszentjakab,247,947,46.8682,16.5473
18041,Karmacs,798,1422,46.8365,17.174
18050,Samod,177,620,45.8547,18.0372
18078,Somogyfajsz,529,1826,46.5023,17.5687
18096,Zalaszentjakab,266,701,46.4876,17.1297
18102,Battonya,5516,14571,46.2859,21.0219
18111,Nagycsany,127,565,45.8709,17.9438
18120,Bolho,692,2507,46.0392,17.2954
18139,Acsteszer,710,1771,47.406,18.0057
18148,Kotcse,471,1954,46.7519,17.8602
18157,Tatabanya,65845,9142,47.5838,18.398
18166,Keleshalom,445,6163,46.3657,19.2823
18175,Gaborjan,855,2646,47.2399,21.6577
18184,Baktakek,745,1879,48.3636,21.0276
18193,Goganfa,779,1317,47.0215,17.1864
18209,Jaszbereny,27439,22135,47.5031,19.9118
18218,Soltszentimre,1296,4449,46.7711,19.2869
18227,Kaposmero,2388,1398,46.3613,17.7055
18236,Nemeske,205,1057,46.0205,17.7155
18245,Taktaharkany,3577,3913,48.088,21.1324
18254,Bodajk,3987,2898,47.3227,18.2331
18263,Szarazd,254,779,46.57,18.4261
18272,Csep,324,2004,47.5779,18.063
18281,Kiskore,2810,6842,47.4995,20.4925
18290,Nyirkarasz,2222,4143,48.0969,22.1002
18306,Tokaj,3966,2820,48.1236,21.4114
18315,Gyod,689,325,46.0017,18.1782
18324,Vasarosnameny,8515,6567,48.1268,22.3126
18333,Gilvanfa,338,1543,45.9188,17.9609
18342,Veresegyhaz,19275,2856,47.6552,19.2869
18351,Uppony,228,1281,48.2135,20.4372
18360,Becsvolgye,750,2140,46.7593,16.6813
18379,Mezonagymihaly,982,6186,47.8106,20.731
18388,Nagydorog,2506,4144,46.6231,18.6579
18397,Dany,4513,4301,47.5222,19.5508
18403,Hegyko,1745,2680,47.6217,16.7941
18412,Varbalog,353,2270,47.834,17.0706
18421,Keszthely,19289,7598,46.7675,17.2463
18430,Velemer,66,955,46.7389,16.3633
18449,Zalaszentmihaly,845,2084,46.7296,16.9494
18458,Harta,3233,12968,46.6947,19.0277
18467,Berekboszormeny,1826,4284,47.065,21.6836
18476,Csevharaszt,1990,4924,47.2996,19.4326
18485,Mor,13885,10861,47.372,18.209
18494,Garab,47,820,47.9777,19.6384
18500,Marcali,11142,10440,46.5833,17.4123
18519,Vejti,144,976,45.8096,17.9644
18528,Eperjeske,1208,1358,48.3452,22.212
18537,Sajopalfala,694,711,48.1615,20.8454
18546,Somogyszob,1443,4008,46.293,17.2968
18555,Olasz,627,1029,46.0152,18.4118
18564,Zalaszentbalazs,801,2099,46.5879,16.9187
18573,Acsa,1384,2694,47.7925,19.3863
18582,Turony,242,940,45.9038,18.2318
18591,Vaja,3552,2861,47.9991,22.1715
18607,Szegerdo,199,546,46.6347,17.2781
18616,Dunakeszi,43604,3106,47.6317,19.1294
18625,Karancsalja,1485,1254,48.1337,19.7519
18634,Hacs,341,2128,46.646,17.6874
18643,Goncruszka,668,1670,48.4496,21.2418
18652,Szentgyorgyvolgy,366,2958,46.7246,16.4108
18661,Ozdfalu,145,800,45.929,18.022
18670,Pahi,1145,3896,46.7131,19.3865
18689,Penc,1573,2134,47.8024,19.2514
18698,Bazakerettye,753,803,46.5243,16.7285
18704,Erdosmecske,307,2644,46.1727,18.5136
18722,Kupa,166,784,48.3314,20.9139
18731,Pilisszentkereszt,2164,1721,47.6931,18.9024
18740,Szabadhidveg,842,4410,46.8228,18.281
18759,Hajos,2811,8992,46.3983,19.1172
18768,Zalakoveskut,24,227,46.8481,17.1432
18777,Bernecebarati,847,3769,48.0382,18.914
18786,Szugy,1379,1950,48.0355,19.3239
18795,Darno,136,464,47.958,22.6603
18801,Tornanadaska,752,783,48.5601,20.786
18810,Noszvaj,2101,1884,47.937,20.4754
18829,Alsorajk,312,845,46.6537,16.9968
18838,Kisdombegyhaz,419,1261,46.3704,21.0987
18847,Mezosas,604,2639,47.1106,21.568
18856,Lokut,425,1811,47.2066,17.8625
18865,Luzsok,221,652,45.8378,17.9435
18874,Mateszalka,16387,4140,47.9539,22.3208
18883,Salkoveskut,469,1320,47.2951,16.6952
18892,Szomolya,1538,2269,47.8923,20.4939
18908,Kisasszonyfa,189,887,45.9466,18.0075
18917,Murga,57,659,46.4608,18.4879
18926,Csolnok,3044,1871,47.6946,18.7176
18935,Tarjan,2682,4307,47.6088,18.5063
18944,Boldogkoujfalu,594,1098,48.3184,21.2411
18953,Ozmanbuk,201,669,46.9242,16.6709
18962,Kaposszekcso,1457,1562,46.3297,18.13
18971,Fehergyarmat,7898,5246,47.9851,22.5168
18980,Fadd,3986,6754,46.4664,18.8253
18999,Ferencszallas,587,579,46.2168,20.3528
19008,Belvardgyula,365,1723,45.9729,18.4327
19017,Visnye,216,2438,46.1913,17.6767
19026,Pusztakovacsi,791,4338,46.5304,17.574
19035,Tet,4169,5635,47.516,17.5167
19044,Szurdokpuspoki,1813,2670,47.8525,19.6956
19053,Kisasszond,173,784,46.331,17.6414
19062,Arpadhalom,483,4520,46.6177,20.5506
19080,Sojtor,1431,3617,46.6701,16.8537
19099,Szentpeterszeg,1091,2551,47.2366,21.6204
19105,Zubogy,482,1143,48.3803,20.5749
19114,Lovasbereny,2598,6062,47.31,18.5527
19123,Gyongyossolymos,2733,6485,47.8169,19.9332
19132,Katoly,261,875,46.0611,18.451
19141,Kamond,415,2050,47.1483,17.2034
19150,Homokszentgyorgy,1018,4964,46.116,17.569
19169,Szabolcs,405,588,48.1718,21.4955
19178,Petrikeresztur,354,877,46.7361,16.7243
19187,Fityehaz,639,650,46.375,16.9059
19196,Nagyvazsony,1791,7629,46.9835,17.6985
19202,Duzs,231,1127,46.4922,18.3803
19211,Nabrad,928,1767,48.0053,22.4464
19220,Ricse,1760,2475,48.3232,21.9724
19239,Level,2005,2492,47.8931,17.1999
19248,Tesa,75,438,48.033,18.8417
19257,Okany,2377,7062,46.8975,21.3495
19266,Szil,1334,3102,47.5013,17.232
19275,Ziliz,366,926,48.2515,20.7918
19284,Ciko,815,1986,46.2537,18.5591
19293,Galvacs,86,1504,48.4194,20.7779
19309,Gyorsovenyhaz,834,2421,47.6901,17.3738
19318,Osagard,317,1092,47.8579,19.1954
19327,Borota,1271,8180,46.2657,19.2232
19336,Veszpremgalsa,259,871,47.0929,17.2669
19345,Ketvolgy,86,628,46.8837,16.2236
19354,Perkata,3923,7452,47.048,18.7901
